Frecuencia  Ruta
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/err/0036_partial_use.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/err/0015_curly_in_params.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/err/0042_weird_blocks.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/ok/ref_expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/pub_expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/array_type_missing_semi.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/empty_param_slot.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/recover_from_missing_assoc_item_binding.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/anonymous_static.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/tuple_pat_leading_comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/record_literal_field_eq_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/arg_list_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/comma_after_default_values_syntax.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/comma_after_functional_update_syntax.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/empty_segment.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/struct_field_recover.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/misplaced_label_err.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/unsafe_block_in_mod.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/fn_pointer_type_missing_fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/record_literal_before_ellipsis_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/crate_visibility_empty_recover.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/pointer_type_no_mutability.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/precise_capturing_invalid.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/method_call_missing_argument_list.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/top_level_let.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/path_item_without_excl.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/missing_fn_param_type.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/tuple_expr_leading_comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/record_literal_missing_ellipsis_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/parser/inline/err/record_pat_field_eq_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/byte_strings.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/ident.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/whitespace.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/hello.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/raw_ident.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/lifetimes.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/symbols.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/chars.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/numbers.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/strings.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/guarded_str_prefix_edition_2021.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/ok/raw_strings.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_ferris.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_space.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_unicode_escape.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_at_eof.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_at_eof.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_ascii_escape.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_slash_double_quote.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_unicode_escape.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_space.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_ascii_escape.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_byte_with_ferris.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_block_comment_at_eof.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_slash_n.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_slash.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_nested_block_comment_entirely.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_block_comment_with_content.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_slash.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_slash_n.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_string_with_ferris.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_byte_with_slash_single_quote.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/parser/test_data/lexer/err/unclosed_char_with_slash_single_quote.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/syntax/test_data/reparse/fuzz-failures/0002.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/syntax/test_data/reparse/fuzz-failures/0004.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/syntax/test_data/reparse/fuzz-failures/0000.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/syntax/test_data/parser/validation/0038_endless_inclusive_range.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/rust-analyzer/crates/syntax/test_data/parser/validation/0046_mutable_const_item.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/clippy/tests/ui/crashes/ice-10912.rs
         1  /home/socub/U/tesis/rust_repos/rust/src/tools/clippy/tests/ui/syntax-error-recovery/non_expressive_names_error_recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/infinite/infinite-assoc.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-type-bounds/return-type-notation/bare-path.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-type-bounds/binder-on-bound.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/loops/loop-else-err.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/higher-ranked/erroneous-lifetime-bound.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/or-patterns/issue-64879-trailing-before-guard.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/or-patterns/or-patterns-syntactic-fail.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/or-patterns/nested-undelimited-precedence.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/or-patterns/while-parsing-this-or-pattern.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/mismatched_types/recovered-block.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/include-single-expr-helper-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/bang-after-name.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/auxiliary/macro-include-items-expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/auxiliary/macro-comma-support.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/include-single-expr-helper.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/macro-attribute.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/macros/missing-bang-in-decl.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/half-open-range-patterns/half-open-range-pats-inclusive-dotdotdot-bad-syntax.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/half-open-range-patterns/half-open-range-pats-inclusive-match-arrow.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/half-open-range-patterns/half-open-range-pats-bad-types.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/single-use-lifetime/issue-107998.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/delegation/bad-resolve.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/delegation/empty-list.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/delegation/glob-non-impl.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/extern/issue-112363-extern-item-where-clauses-debug-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/mir/issue-83499-input-output-iteration-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rust-2024/unsafe-extern-blocks/safe-impl-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rust-2024/unsafe-extern-blocks/safe-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/obsolete-in-place/bad.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/for/for-else-err.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/attributes/attr-bad-crate-attr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/attributes/attr-eq-token-tree.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/attributes/check-cfg_attr-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/attributes/unsafe/double-unsafe-attributes.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-struct-with-lifetime.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-fn-or-struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-struct-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-struct-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-restricted-non-path.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-restricted-error.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-fn-with-lifetime-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-with-lifetime-incomplete.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-fn-with-lifetime.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-restricted-error-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-fn-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pub/pub-ident-struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/impl-trait/issues/issue-86719.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/resolve/issue-54379.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/resolve/token-error-correct-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/resolve/resolve-hint-macro.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/resolve/token-error-correct-4.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/resolve/token-error-correct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/unboxed-closures/unboxed-closure-sugar-used-on-struct-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/borrowck/generic_const_early_param.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/error-codes/E0262.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/error-codes/E0586.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/error-codes/E0029.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/error-codes/E0029-teach.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/try-block/try-block-catch.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/c-variadic/issue-86053-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-types/associated-type-macro.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-types/associated-type-projection-from-multiple-supertraits.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-types/issue-36499.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/span/drop-location-span-error-rust-2021-incompatible-closure-captures-93117.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/closures/issue-78720.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/dyn-compatibility/avoid-ice-on-warning.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/imports/issue-45829/import-self.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/imports/multiple-extern-by-macro-for-underscore.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/where-clauses/where-equality-constraints.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs-enums/issue-103869.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs-enums/struct-enum-ignoring-field-with-underscore.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/missing/missing-comma-in-match.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/missing/missing-block-hint.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/editions/edition-cstr-2015-2018.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/associated-consts/issue-105330.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/const-generics/early/const-expression-parameter.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/const-generics/bad-const-generic-exprs.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/const-generics/ice-const-generic-function-return-ty.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/const-generics/issues/issue-87493.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/const-generics/const-generic-function.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs/struct-tuple-field-names.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs/default-field-values/failures.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs/struct-field-init-syntax.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs/struct-missing-comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/structs/struct-duplicate-comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/range_inclusive_dotdotdot.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest_misplaced_generics/struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest_misplaced_generics/trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/require-parens-for-chained-comparison.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/better-expected.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-abstract.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/fn-defined-using-fun.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-mut-vec-expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-enum-newtype.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-uniq-mut-ty.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-field-let.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-fixed-vec.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-mode.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-mut-vec-ty.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-with-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-fn-sigil.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-ptr-lifetime.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-uniq-mut-expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-field-semicolon.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-box.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-static-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/removed-syntax/removed-syntax-with-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-unsafe-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-final.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-expression-in-for-loop.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-typeof.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/ice-issue-127600.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/extern-crate-unexpected-token.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/default.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover-hrtb-before-dyn-impl-kw.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/struct-filed-with-attr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mismatched-delimiter-corner-case-issue-127868.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-match-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/use-unclosed-brace.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/where-clauses-no-bounds-or-predicates.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bind-struct-early-modifiers.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest-removing-semicolon-after-impl-trait-items.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-enum-or-struct-issue-125446.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-7.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-return-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-loop-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-break-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/not-a-pred.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unclosed_delim_mod.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/fn-defined-using-def.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/class-implements-bad-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-const-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bounds-lifetime-where-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/qualified-path-in-turbofish.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-fn-issue-125446.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-enum-issue-125446.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/match-arm-without-braces.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/extern-no-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/fn-defined-using-func.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-struct-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-trait-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-where-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/extern-expected-fn-or-brace.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-enum.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-from-bad-variant.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-ref-dyn-mut.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-unticked-labels.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-pat-ranges.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-assoc-eq-missing-term.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-field-extra-angle-brackets-in-struct-with-a-field.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-pat-lets.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-field-extra-angle-brackets.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-tuple.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recover/recover-tuple-pat.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/trait-bounds-not-on-impl.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/use-as-where-use-ends-with-mod-sep.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mismatched-delim-brace-empty-block.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-for-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/multiline-comment-line-tracking.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-pub-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/deep-unmatched-angle-brackets.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/parser-recovery-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mbe_missing_right_paren.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/use-ends-with-mod-sep.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest-semi-in-array.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unnecessary-let.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-value-ident-false.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/do-not-suggest-semicolon-before-array.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/do-not-suggest-semicolon-between-macro-without-exclamation-mark-and-array.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/item-free-const-no-body-semantic-fail.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/default-unmatched.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest-semicolon-before-array.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-name.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/integer-literal-start-ident.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-fn-issue-65381-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/default-unmatched-extern.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/similar-tokens.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/doc-before-syntax-error.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/duplicate-visibility.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-fn-issue-65381-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unmatched-delimiter-at-end-of-file.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/empty-impl-semicolon.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-ranges-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/fn-defined-using-function.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/macro-keyword.rs
